3.27232,1.468664,2.49251,0.876114,4.0521,1.428255,1.787813,1.435896,1.573858,1.128345,1.919478,1.242544,1.797936,0.942021,3.0819,1.028846,
3.2592,1.455795,2.47848,0.873522,4.0272,1.41435,1.782086,1.428426,1.572142,1.122345,1.914814,1.23504,1.792056,0.9401,3.0696,1.024618,
3.24608,1.443113,2.46491,0.870948,4.0023,1.40553,1.776451,1.421046,1.57047,1.115865,1.910216,1.227632,1.786323,0.938196,3.0603,1.020488,
3.23296,1.430584,2.45157,0.868374,3.978,1.39689,1.770931,1.413756,1.56882,1.111215,1.905706,1.220336,1.780674,0.936326,3.0513,1.016442,
3.22048,1.416474,2.43869,0.865782,3.9543,1.3884,1.76548,1.406574,1.567192,1.10664,1.901262,1.213168,1.77513,0.93449,3.0423,1.012466,
3.20768,1.406886,2.42581,0.863208,3.9309,1.38009,1.760144,1.399464,1.565608,1.10214,1.896884,1.206096,1.769691,0.932688,3.0333,1.008588,
3.195456,1.397468,2.41316,0.860652,3.9078,1.37193,1.754877,1.392462,1.564024,1.097715,1.892594,1.199136,1.764357,0.930903,3.0246,1.00478,
3.183264,1.38822,2.40074,0.858078,3.885,1.363935,1.749725,1.385532,1.562484,1.09335,1.888348,1.192288,1.759128,0.929135,3.0159,1.001056,
3.171264,1.379159,2.38855,0.855522,3.8628,1.356075,1.744665,1.378692,1.560966,1.089075,1.88419,1.185552,1.753983,0.927384,3.0075,0.997402,
3.159392,1.370251,2.37659,0.852966,3.8406,1.34838,1.739674,1.371942,1.55947,1.08486,1.880098,1.178912,1.748943,0.92565,2.99928,0.993818,
3.147712,1.361496,2.36486,0.85041,3.819,1.340835,1.734775,1.365282,1.557996,1.08072,1.876072,1.172384,1.744008,0.923933,2.99109,0.990318,
3.136192,1.352928,2.35336,0.847872,3.798,1.333425,1.729991,1.358694,1.556544,1.076655,1.872112,1.165952,1.739178,0.922233,2.98302,0.986888,
3.124864,1.344496,2.34186,0.845334,3.777,1.326165,1.725276,1.352196,1.555114,1.07265,1.868218,1.159632,1.734432,0.920533,2.97507,0.983542,
3.113664,1.336234,2.33082,0.842814,3.7566,1.31904,1.72063,1.34577,1.553706,1.06872,1.86439,1.153408,1.72977,0.91885,2.96724,0.980252,
3.102656,1.328108,2.31978,0.840294,3.7365,1.31205,1.716099,1.339434,1.55232,1.064835,1.860628,1.147296,1.725213,0.917167,2.95953,0.977018,
3.091776,1.320135,2.3092,0.837792,3.7164,1.30518,1.711637,1.333188,1.550956,1.061025,1.856932,1.14128,1.720761,0.915484,2.95191,0.973868,
3.081088,1.312315,2.298643,0.835308,3.6969,1.29846,1.707244,1.326996,1.549592,1.05729,1.853302,1.13536,1.716372,0.913818,2.94444,0.970774,
3.070528,1.304631,2.288316,0.832824,3.6777,1.291845,1.702943,1.320894,1.548272,1.0536,1.849716,1.129536,1.712088,0.912135,2.93703,0.96775,
3.060128,1.297083,2.278173,0.830358,3.6591,1.285365,1.698734,1.314882,1.54693,1.04997,1.846196,1.123808,1.707909,0.910452,2.92974,0.964782,
3.049888,1.289671,2.268214,0.827892,3.6405,1.279005,1.694594,1.308924,1.545632,1.046415,1.842742,1.118176,1.703793,0.908752,2.92254,0.961884,
3.039808,1.282412,2.258439,0.825462,3.6222,1.272765,1.690546,1.303056,1.544334,1.042905,1.839354,1.112656,1.699782,0.907069,2.91546,0.959028,
3.029856,1.275255,2.248848,0.823032,3.6042,1.266645,1.686567,1.297242,1.543058,1.039455,1.83601,1.107216,1.695834,0.905352,2.90844,0.956242,
3.020032,1.268251,2.239418,0.82062,3.5865,1.260615,1.682657,1.291518,1.541804,1.03605,1.832732,1.101856,1.691991,0.903635,2.90151,0.953512,
3.010368,1.261349,2.230172,0.818226,3.5694,1.254705,1.678839,1.285866,1.54055,1.03272,1.829498,1.096608,1.688211,0.901901,2.8947,0.950824,
3.000864,1.254583,2.221087,0.81585,3.5523,1.2489,1.675067,1.280268,1.539318,1.02942,1.82633,1.09144,1.684536,0.900167,2.88792,0.948206,
2.991488,1.247919,2.212163,0.813492,3.5355,1.2432,1.671387,1.274742,1.538086,1.02618,1.823228,1.086368,1.680924,0.898416,2.88126,0.94563,
2.98224,1.241391,2.2034,0.811152,3.519,1.23759,1.667776,1.269306,1.536854,1.023,1.82017,1.081392,1.677396,0.896665,2.87466,0.943096,
2.97312,1.234965,2.194798,0.80883,3.5028,1.232085,1.664257,1.263906,1.535644,1.019865,1.817156,1.076496,1.673952,0.894914,2.86812,0.940618,
2.96416,1.228641,2.186357,0.806526,3.4866,1.22667,1.660784,1.258596,1.534434,1.01676,1.814208,1.07168,1.670571,0.893146,2.86167,0.938182,
2.955328,1.222419,2.178054,0.80424,3.471,1.221345,1.65738,1.25334,1.533246,1.013715,1.811304,1.06696,1.667274,0.891361,2.85528,0.935802,
2.946592,1.216316,2.169889,0.80199,3.4554,1.216095,1.654045,1.248156,1.532036,1.01073,1.808444,1.06232,1.664061,0.889576,2.84895,0.93345,
2.938016,1.210315,2.161885,0.799758,3.4401,1.21095,1.650802,1.243026,1.530848,1.007775,1.80565,1.05776,1.660911,0.887791,2.84268,0.931154,
2.929536,1.204399,2.153996,0.797544,3.4251,1.205865,1.647605,1.237968,1.529682,1.00485,1.8029,1.05328,1.657824,0.886006,2.83647,0.928886,
2.921216,1.198568,2.146268,0.795348,3.4104,1.20087,1.644477,1.232964,1.528494,1.001985,1.800194,1.048896,1.654821,0.884204,2.83032,0.926674,
2.912992,1.192839,2.138655,0.793188,3.396,1.19595,1.641395,1.228014,1.527306,0.99915,1.797554,1.044576,1.651902,0.882402,2.82423,0.924476,
2.904896,1.187212,2.13118,0.791046,3.3816,1.19109,1.638405,1.223136,1.52614,0.99636,1.794936,1.040336,1.649025,0.8806,2.8182,0.922334,
2.896928,1.181653,2.12382,0.78894,3.3675,1.186305,1.635461,1.218294,1.524974,0.993615,1.792384,1.036192,1.646232,0.878798,2.81226,0.92022,
2.889056,1.176179,2.116598,0.786852,3.3534,1.181595,1.632586,1.213524,1.523786,0.9909,1.789854,1.032112,1.643502,0.876996,2.80635,0.918134,
2.88128,1.170773,2.109468,0.7848,3.3399,1.17693,1.629757,1.208808,1.52262,0.988215,1.78739,1.028112,1.640835,0.875194,2.80053,0.916076,
2.873664,1.165452,2.102476,0.782766,3.3264,1.17234,1.626997,1.204146,1.521432,0.98556,1.78497,1.024192,1.638252,0.873375,2.79474,0.91406,
2.866112,1.160199,2.095576,0.780768,3.3129,1.167795,1.624283,1.199538,1.520266,0.98295,1.782572,1.020336,1.635711,0.871573,2.78904,0.912072,
2.858688,1.155031,2.088814,0.778788,3.2997,1.16331,1.621638,1.194984,1.519078,0.98037,1.78024,1.01656,1.633233,0.869771,2.78337,0.910098,
2.85136,1.149914,2.082121,0.776844,3.2868,1.15887,1.619062,1.190484,1.51789,0.97782,1.77793,1.012848,1.630818,0.867952,2.77776,0.908166,
2.84416,1.144865,2.075543,0.774936,3.2739,1.15449,1.616532,1.186038,1.516702,0.9753,1.775664,1.009216,1.628466,0.86615,2.77224,0.906248,
2.837024,1.139867,2.069057,0.773064,3.2613,1.15014,1.614048,1.181628,1.515514,0.97281,1.773442,1.005648,1.626177,0.864348,2.76675,0.904344,
2.830016,1.134937,2.062686,0.771228,3.249,1.145835,1.61161,1.177272,1.514304,0.970335,1.771264,1.00216,1.62393,0.862546,2.76132,0.902468,
2.823104,1.130058,2.056384,0.76941,3.2367,1.141575,1.609241,1.172952,1.513094,0.96789,1.769108,0.99872,1.621767,0.860744,2.75598,0.90062,
2.816256,1.12523,2.050174,0.767646,3.2244,1.137345,1.606918,1.168686,1.511884,0.965475,1.766996,0.99536,1.619625,0.858959,2.75067,0.898772,
2.809536,1.120453,2.044033,0.7659,3.2124,1.13316,1.604641,1.164474,1.510652,0.96309,1.764928,0.99208,1.617567,0.857157,2.74542,0.896952,
2.80288,1.115727,2.038007,0.76419,3.2004,1.129005,1.60241,1.160298,1.50942,0.96072,1.762904,0.988848,1.615551,0.855372,2.74023,0.895146,
2.79632,1.111052,2.03205,0.762516,3.1887,1.12488,1.600225,1.156176,1.508188,0.95838,1.76088,0.98568,1.613577,0.853604,2.7351,0.893354,
2.789856,1.106428,2.026185,0.760896,3.177,1.1208,1.598086,1.15209,1.506956,0.95607,1.758922,0.982576,1.611666,0.851819,2.73,0.891576,
2.783456,1.101838,2.020389,0.759294,3.1656,1.116765,1.596016,1.14804,1.505724,0.953775,1.756986,0.979536,1.609797,0.850051,2.72499,0.889812,
2.777184,1.097316,2.014662,0.757746,3.1542,1.11276,1.593969,1.144044,1.504492,0.95151,1.755072,0.97656,1.60797,0.8483,2.72004,0.888076,
2.770944,1.092828,2.00905,0.756216,3.1431,1.108785,1.591968,1.140084,1.503238,0.949275,1.753202,0.973632,1.606206,0.846549,2.71512,0.88634,
2.7648,1.088391,2.003484,0.754722,3.132,1.104855,1.590013,1.136178,1.502006,0.947055,1.751354,0.970768,1.604484,0.844798,2.71026,0.884632,
2.758752,1.084005,1.99801,0.753264,3.1209,1.100955,1.588104,1.132308,1.500774,0.94485,1.74955,0.967968,1.602804,0.843064,2.70546,0.882924,
2.752736,1.07967,1.992628,0.75186,3.1101,1.097085,1.586218,1.128474,1.49952,0.94269,1.747768,0.965216,1.601166,0.841347,2.70072,0.881244,
2.746816,1.075369,1.987315,0.750474,3.0993,1.09326,1.584378,1.124694,1.498288,0.940545,1.746008,0.962528,1.59957,0.83963,2.69601,0.879578,
2.740992,1.071119,1.982071,0.749106,3.0888,1.089465,1.582584,1.12095,1.497056,0.938415,1.74427,0.959888,1.598016,0.83793,2.69139,0.877912,
2.7352,1.06692,1.976896,0.747792,3.0783,1.085715,1.580836,1.117242,1.495824,0.936315,1.742576,0.957296,1.596504,0.83623,2.6868,0.876274,
2.729472,1.062755,1.97179,0.746514,3.0681,1.081995,1.579111,1.113588,1.494592,0.93423,1.740904,0.954768,1.595034,0.834547,2.68227,0.87465,
2.72384,1.058641,1.966776,0.745254,3.0579,1.078305,1.577409,1.10997,1.493382,0.932175,1.739232,0.952288,1.593606,0.832881,2.67777,0.87304,
